timestamp,rtt_ms,jitter_ms,packet_loss
2026-06-10T10:01:35.900Z,26.63,0.59,0.0
2026-06-10T10:01:36.000Z,31.47,1.01,0.0
2026-06-10T10:01:36.100Z,25.52,1.28,0.0
2026-06-10T10:01:36.200Z,20.99,2.61,0.0
2026-06-10T10:01:36.300Z,24.56,0.81,0.0
2026-06-10T10:01:36.400Z,24.86,0.75,0.0
2026-06-10T10:01:36.500Z,19.54,0.35,0.0
2026-06-10T10:01:36.600Z,23.98,3.08,0.0
2026-06-10T10:01:36.700Z,22.03,2.49,0.0
2026-06-10T10:01:36.800Z,28.7,0.33,0.0
2026-06-10T10:01:36.900Z,25.14,0.29,0.0
2026-06-10T10:01:37.000Z,23.87,2.04,0.0
2026-06-10T10:01:37.100Z,115.13,8.58,0.0
2026-06-10T10:01:37.200Z,25.89,2.17,0.0
2026-06-10T10:01:37.300Z,27.47,1.63,0.0
2026-06-10T10:01:37.400Z,21.0,3.25,0.0
2026-06-10T10:01:37.500Z,20.83,1.15,0.0
2026-06-10T10:01:37.600Z,29.42,2.44,0.0
2026-06-10T10:01:37.700Z,23.35,0.38,0.0
2026-06-10T10:01:37.800Z,19.33,3.35,0.0
2026-06-10T10:01:37.900Z,26.78,3.44,0.0
2026-06-10T10:01:38.000Z,26.85,2.64,0.0
2026-06-10T10:01:38.100Z,18.88,1.74,0.0
2026-06-10T10:01:38.200Z,25.92,0.93,0.0
2026-06-10T10:01:38.300Z,27.94,2.88,0.0
2026-06-10T10:01:38.400Z,26.5,2.63,0.0
2026-06-10T10:01:38.500Z,27.53,0.93,0.0
2026-06-10T10:01:38.600Z,19.38,1.69,0.0
2026-06-10T10:01:38.700Z,26.32,1.73,0.0
2026-06-10T10:01:38.800Z,23.79,2.93,0.0
2026-06-10T10:01:38.900Z,23.07,2.46,0.0
2026-06-10T10:01:39.000Z,28.48,2.32,0.0
2026-06-10T10:01:39.100Z,30.92,2.34,0.0
2026-06-10T10:01:39.200Z,32.18,1.09,0.0
2026-06-10T10:01:39.300Z,30.26,1.43,0.0
2026-06-10T10:01:39.400Z,24.56,0.35,0.0
2026-06-10T10:01:39.500Z,26.41,2.8,0.0
2026-06-10T10:01:39.600Z,28.07,1.63,0.0
2026-06-10T10:01:39.700Z,25.48,1.65,0.0
2026-06-10T10:01:39.800Z,25.52,1.01,0.0
2026-06-10T10:01:39.900Z,28.3,0.89,0.0
2026-06-10T10:01:40.000Z,24.76,2.14,0.0
2026-06-10T10:01:40.100Z,22.08,0.97,0.0
2026-06-10T10:01:40.200Z,23.34,0.41,0.0
2026-06-10T10:01:40.300Z,27.54,2.73,0.0
2026-06-10T10:01:40.400Z,25.01,1.44,0.0
2026-06-10T10:01:40.500Z,26.36,1.45,0.0
2026-06-10T10:01:40.600Z,27.68,1.62,0.0
2026-06-10T10:01:40.700Z,23.5,2.89,0.0
2026-06-10T10:01:40.800Z,28.02,1.26,0.0
2026-06-10T10:01:40.900Z,26.52,2.7,0.0
2026-06-10T10:01:41.000Z,20.06,3.3,0.0
2026-06-10T10:01:41.100Z,30.77,2.38,0.0
2026-06-10T10:01:41.200Z,23.0,1.62,0.0
2026-06-10T10:01:41.300Z,18.38,2.67,0.0
2026-06-10T10:01:41.400Z,20.82,1.71,0.0
2026-06-10T10:01:41.500Z,20.92,1.57,0.0
2026-06-10T10:01:41.600Z,25.21,1.93,0.0
2026-06-10T10:01:41.700Z,23.9,1.25,0.0
2026-06-10T10:01:41.800Z,23.65,0.54,0.0
2026-06-10T10:01:41.900Z,27.48,1.57,0.0
2026-06-10T10:01:42.000Z,26.36,0.61,0.0
2026-06-10T10:01:42.100Z,26.26,1.55,0.0
2026-06-10T10:01:42.200Z,26.64,2.04,0.0
2026-06-10T10:01:42.300Z,27.46,3.27,0.0
2026-06-10T10:01:42.400Z,16.57,0.32,0.0
2026-06-10T10:01:42.500Z,23.54,2.25,0.0
2026-06-10T10:01:42.600Z,16.28,1.71,0.0
2026-06-10T10:01:42.700Z,25.14,0.27,0.0
2026-06-10T10:01:42.800Z,24.98,1.02,0.0
2026-06-10T10:01:42.900Z,29.18,0.59,0.0
2026-06-10T10:01:43.000Z,29.75,0.92,0.0
2026-06-10T10:01:43.100Z,25.81,1.11,0.0
2026-06-10T10:01:43.200Z,23.0,1.52,0.0
2026-06-10T10:01:43.300Z,26.94,1.95,0.0
2026-06-10T10:01:43.400Z,22.89,0.2,0.0
2026-06-10T10:01:43.500Z,24.99,0.73,0.0
2026-06-10T10:01:43.600Z,28.94,0.51,0.0
2026-06-10T10:01:43.700Z,22.77,2.01,0.0
2026-06-10T10:01:43.800Z,28.22,1.29,0.0
2026-06-10T10:01:43.900Z,27.71,2.01,0.0
2026-06-10T10:01:44.000Z,21.18,0.93,0.0
2026-06-10T10:01:44.100Z,28.9,0.28,0.0
2026-06-10T10:01:44.200Z,27.79,3.31,0.0
2026-06-10T10:01:44.300Z,25.41,0.56,0.0
2026-06-10T10:01:44.400Z,21.95,0.62,0.0
2026-06-10T10:01:44.500Z,21.56,0.68,0.0
2026-06-10T10:01:44.600Z,22.85,3.44,0.0
2026-06-10T10:01:44.700Z,27.17,2.24,0.0
2026-06-10T10:01:44.800Z,21.18,2.21,0.0
2026-06-10T10:01:44.900Z,26.75,3.46,0.0
2026-06-10T10:01:45.000Z,20.03,0.49,0.0
2026-06-10T10:01:45.100Z,24.18,3.42,0.0
2026-06-10T10:01:45.200Z,25.44,0.87,0.0
2026-06-10T10:01:45.300Z,34.78,2.26,0.0
2026-06-10T10:01:45.400Z,19.49,1.59,0.0
2026-06-10T10:01:45.500Z,30.89,1.47,0.0
2026-06-10T10:01:45.600Z,25.6,3.27,0.0
2026-06-10T10:01:45.700Z,26.64,0.69,0.0
2026-06-10T10:01:45.800Z,25.47,3.49,0.0
2026-06-10T10:01:45.900Z,26.78,1.45,0.0
2026-06-10T10:01:46.000Z,24.39,2.34,0.0
2026-06-10T10:01:46.100Z,30.82,3.39,0.0
2026-06-10T10:01:46.200Z,23.17,0.39,0.0
2026-06-10T10:01:46.300Z,29.53,3.25,0.0
2026-06-10T10:01:46.400Z,22.42,2.07,0.0
2026-06-10T10:01:46.500Z,24.76,2.52,0.0
2026-06-10T10:01:46.600Z,20.71,0.69,0.0
2026-06-10T10:01:46.700Z,26.82,1.96,0.0
2026-06-10T10:01:46.800Z,30.78,2.42,0.0
2026-06-10T10:01:46.900Z,24.69,1.71,0.0
2026-06-10T10:01:47.000Z,24.21,0.71,0.0
2026-06-10T10:01:47.100Z,20.54,1.01,0.0
2026-06-10T10:01:47.200Z,24.08,3.02,0.0
2026-06-10T10:01:47.300Z,18.63,0.31,0.0
2026-06-10T10:01:47.400Z,21.35,2.54,0.0
2026-06-10T10:01:47.500Z,25.91,3.5,0.0
2026-06-10T10:01:47.600Z,30.28,0.22,0.0
2026-06-10T10:01:47.700Z,36.24,0.73,0.0
2026-06-10T10:01:47.800Z,22.65,2.42,0.0
2026-06-10T10:01:47.900Z,30.74,0.4,0.0
2026-06-10T10:01:48.000Z,25.98,2.15,0.0
2026-06-10T10:01:48.100Z,24.4,2.46,0.0
2026-06-10T10:01:48.200Z,26.73,2.14,0.0
2026-06-10T10:01:48.300Z,25.25,1.41,0.0
2026-06-10T10:01:48.400Z,25.44,2.5,0.0
2026-06-10T10:01:48.500Z,23.37,2.16,0.0
2026-06-10T10:01:48.600Z,19.41,0.89,0.0
2026-06-10T10:01:48.700Z,18.83,2.06,0.0
2026-06-10T10:01:48.800Z,27.61,3.11,0.0
2026-06-10T10:01:48.900Z,23.89,2.4,0.0
2026-06-10T10:01:49.000Z,22.62,1.76,0.0
2026-06-10T10:01:49.100Z,25.03,1.26,0.0
2026-06-10T10:01:49.200Z,28.18,0.48,0.0
2026-06-10T10:01:49.300Z,25.72,1.01,0.0
2026-06-10T10:01:49.400Z,22.38,0.24,0.0
2026-06-10T10:01:49.500Z,29.91,3.46,0.0
2026-06-10T10:01:49.600Z,31.32,0.93,0.0
2026-06-10T10:01:49.700Z,26.98,2.89,0.0
2026-06-10T10:01:49.800Z,28.89,0.76,0.0
2026-06-10T10:01:49.900Z,29.97,1.14,0.0
2026-06-10T10:01:50.000Z,29.52,1.58,0.0
2026-06-10T10:01:50.100Z,27.46,1.27,0.0
2026-06-10T10:01:50.200Z,27.39,2.83,0.0
2026-06-10T10:01:50.300Z,27.08,3.36,0.0
2026-06-10T10:01:50.400Z,20.61,3.09,0.0
2026-06-10T10:01:50.500Z,27.8,0.71,0.0
2026-06-10T10:01:50.600Z,19.58,2.76,0.0
2026-06-10T10:01:50.700Z,21.82,0.69,0.0
2026-06-10T10:01:50.800Z,30.21,3.21,0.0
2026-06-10T10:01:50.900Z,28.36,1.91,0.0
2026-06-10T10:01:51.000Z,30.95,1.31,0.0
2026-06-10T10:01:51.100Z,23.91,0.72,0.0
2026-06-10T10:01:51.200Z,20.39,0.24,0.0
2026-06-10T10:01:51.300Z,24.04,1.02,0.0
2026-06-10T10:01:51.400Z,25.41,3.22,0.0
2026-06-10T10:01:51.500Z,25.32,2.83,0.0
2026-06-10T10:01:51.600Z,29.53,3.4,0.0
2026-06-10T10:01:51.700Z,23.55,0.53,0.0
2026-06-10T10:01:51.800Z,26.41,2.15,0.0
2026-06-10T10:01:51.900Z,21.05,1.05,0.0
2026-06-10T10:01:52.000Z,26.8,1.99,0.0
2026-06-10T10:01:52.100Z,25.01,1.26,0.0
2026-06-10T10:01:52.200Z,22.0,1.14,0.0
2026-06-10T10:01:52.300Z,24.06,2.09,0.0
2026-06-10T10:01:52.400Z,24.26,0.8,0.0
2026-06-10T10:01:52.500Z,23.92,1.75,0.0
2026-06-10T10:01:52.600Z,32.09,2.35,0.0
2026-06-10T10:01:52.700Z,24.61,0.62,0.0
2026-06-10T10:01:52.800Z,24.02,3.27,0.0
2026-06-10T10:01:52.900Z,16.61,1.87,0.0
2026-06-10T10:01:53.000Z,21.42,2.9,0.0
2026-06-10T10:01:53.100Z,23.95,2.36,0.0
2026-06-10T10:01:53.200Z,22.26,2.54,0.0
2026-06-10T10:01:53.300Z,30.53,2.56,0.0
2026-06-10T10:01:53.400Z,24.34,3.09,0.0
2026-06-10T10:01:53.500Z,30.15,2.22,0.0
2026-06-10T10:01:53.600Z,25.25,1.12,0.0
2026-06-10T10:01:53.700Z,25.15,0.53,0.0
2026-06-10T10:01:53.800Z,24.64,2.2,0.0
2026-06-10T10:01:53.900Z,25.02,0.42,0.0
2026-06-10T10:01:54.000Z,31.88,1.0,0.0
2026-06-10T10:01:54.100Z,15.72,0.4,0.0
2026-06-10T10:01:54.200Z,16.99,2.01,0.0
2026-06-10T10:01:54.300Z,22.83,0.73,0.0
2026-06-10T10:01:54.400Z,25.06,2.21,0.0
2026-06-10T10:01:54.500Z,27.76,2.81,0.0
2026-06-10T10:01:54.600Z,26.89,2.91,0.0
2026-06-10T10:01:54.700Z,23.46,1.22,0.0
2026-06-10T10:01:54.800Z,29.08,2.01,0.0
2026-06-10T10:01:54.900Z,29.12,2.06,0.0
2026-06-10T10:01:55.000Z,25.74,1.76,0.0
2026-06-10T10:01:55.100Z,28.85,2.36,0.0
2026-06-10T10:01:55.200Z,26.09,0.89,0.0
2026-06-10T10:01:55.300Z,22.75,3.43,0.0
2026-06-10T10:01:55.400Z,27.79,0.52,0.0
2026-06-10T10:01:55.500Z,25.44,2.94,0.0
2026-06-10T10:01:55.600Z,25.01,2.16,0.0
2026-06-10T10:01:55.700Z,30.89,1.01,0.0
2026-06-10T10:01:55.800Z,15.2,2.66,0.0
2026-06-10T10:01:55.900Z,19.33,0.48,0.0
2026-06-10T10:01:56.000Z,20.25,2.76,0.0
2026-06-10T10:01:56.100Z,23.55,2.15,0.0
2026-06-10T10:01:56.200Z,23.98,0.57,0.0
2026-06-10T10:01:56.300Z,18.97,0.46,0.0
2026-06-10T10:01:56.400Z,21.06,2.68,0.0
2026-06-10T10:01:56.500Z,21.56,1.17,0.0
2026-06-10T10:01:56.600Z,34.83,3.13,0.0
2026-06-10T10:01:56.700Z,32.21,2.71,0.0
2026-06-10T10:01:56.800Z,23.35,2.5,0.0
2026-06-10T10:01:56.900Z,23.55,1.12,0.0
2026-06-10T10:01:57.000Z,20.4,2.54,0.0
2026-06-10T10:01:57.100Z,17.37,3.33,0.0
2026-06-10T10:01:57.200Z,24.53,0.5,0.0
2026-06-10T10:01:57.300Z,21.01,1.28,0.0
2026-06-10T10:01:57.400Z,24.66,0.97,0.0
2026-06-10T10:01:57.500Z,18.6,1.5,0.0
2026-06-10T10:01:57.600Z,21.95,2.65,0.0
2026-06-10T10:01:57.700Z,25.59,1.77,0.0
2026-06-10T10:01:57.800Z,26.46,2.08,0.0
2026-06-10T10:01:57.900Z,26.67,1.24,0.0
2026-06-10T10:01:58.000Z,22.0,1.5,0.0
2026-06-10T10:01:58.100Z,27.18,3.7,0.0
2026-06-10T10:01:58.200Z,30.7,5.19,0.0
2026-06-10T10:01:58.300Z,33.78,6.5,0.0
2026-06-10T10:01:58.400Z,36.6,7.69,0.0
2026-06-10T10:01:58.500Z,39.23,8.81,0.0
2026-06-10T10:01:58.600Z,41.71,9.86,0.0
2026-06-10T10:01:58.700Z,44.07,10.86,0.0352
2026-06-10T10:01:58.800Z,46.32,11.81,0.0474
2026-06-10T10:01:58.900Z,48.48,12.73,0.0419
2026-06-10T10:01:59.000Z,50.55,13.61,0.0327
2026-06-10T10:01:59.100Z,52.53,14.45,0.0155
2026-06-10T10:01:59.200Z,54.44,15.26,0.0326
2026-06-10T10:01:59.300Z,56.28,16.04,0.0125
2026-06-10T10:01:59.400Z,58.04,16.78,0.0272
2026-06-10T10:01:59.500Z,59.73,17.5,0.0256
2026-06-10T10:01:59.600Z,61.35,18.19,0.0271
2026-06-10T10:01:59.700Z,62.91,18.85,0.0212
2026-06-10T10:01:59.800Z,64.4,19.48,0.0374
2026-06-10T10:01:59.900Z,65.82,20.08,0.0436
2026-06-10T10:02:00.000Z,67.17,20.66,0.0407
2026-06-10T10:02:00.100Z,68.46,21.2,0.0351
2026-06-10T10:02:00.200Z,69.68,21.72,0.0315
2026-06-10T10:02:00.300Z,70.83,22.21,0.0112
2026-06-10T10:02:00.400Z,71.92,22.67,0.0389
2026-06-10T10:02:00.500Z,72.94,23.11,0.0318
2026-06-10T10:02:00.600Z,73.9,23.51,0.0208
2026-06-10T10:02:00.700Z,74.79,23.89,0.0231
2026-06-10T10:02:00.800Z,75.61,24.23,0.0474
2026-06-10T10:02:00.900Z,76.36,24.55,0.035
2026-06-10T10:02:01.000Z,77.05,24.84,0.029
2026-06-10T10:02:01.100Z,77.66,25.11,0.0348
2026-06-10T10:02:01.200Z,78.21,25.34,0.0265
2026-06-10T10:02:01.300Z,78.69,25.54,0.0288
2026-06-10T10:02:01.400Z,79.11,25.72,0.0216
2026-06-10T10:02:01.500Z,79.45,25.87,0.0276
2026-06-10T10:02:01.600Z,79.73,25.98,0.0374
2026-06-10T10:02:01.700Z,79.93,26.07,0.0116
2026-06-10T10:02:01.800Z,80.07,26.13,0.0418
2026-06-10T10:02:01.900Z,80.14,26.16,0.0213
2026-06-10T10:02:02.000Z,80.14,26.16,0.0373
2026-06-10T10:02:02.100Z,80.07,26.13,0.0357
2026-06-10T10:02:02.200Z,79.93,26.07,0.0361
2026-06-10T10:02:02.300Z,79.73,25.98,0.0343
2026-06-10T10:02:02.400Z,79.45,25.87,0.0484
2026-06-10T10:02:02.500Z,79.11,25.72,0.0303
2026-06-10T10:02:02.600Z,78.69,25.54,0.0393
2026-06-10T10:02:02.700Z,78.21,25.34,0.0382
2026-06-10T10:02:02.800Z,77.66,25.11,0.0195
2026-06-10T10:02:02.900Z,77.05,24.84,0.0213
2026-06-10T10:02:03.000Z,76.36,24.55,0.027
2026-06-10T10:02:03.100Z,75.61,24.23,0.0211
2026-06-10T10:02:03.200Z,74.79,23.89,0.0247
2026-06-10T10:02:03.300Z,73.9,23.51,0.0256
2026-06-10T10:02:03.400Z,72.94,23.11,0.0342
2026-06-10T10:02:03.500Z,71.92,22.67,0.0188
2026-06-10T10:02:03.600Z,70.83,22.21,0.0422
2026-06-10T10:02:03.700Z,69.68,21.72,0.0275
2026-06-10T10:02:03.800Z,68.46,21.2,0.0382
2026-06-10T10:02:03.900Z,67.17,20.66,0.0133
2026-06-10T10:02:04.000Z,65.82,20.08,0.0288
2026-06-10T10:02:04.100Z,64.4,19.48,0.0111
2026-06-10T10:02:04.200Z,62.91,18.85,0.037
2026-06-10T10:02:04.300Z,61.35,18.19,0.0237
2026-06-10T10:02:04.400Z,59.73,17.5,0.048
2026-06-10T10:02:04.500Z,58.04,16.78,0.023
2026-06-10T10:02:04.600Z,56.28,16.04,0.0326
2026-06-10T10:02:04.700Z,54.44,15.26,0.0203
2026-06-10T10:02:04.800Z,52.53,14.45,0.0348
2026-06-10T10:02:04.900Z,50.55,13.61,0.0287
2026-06-10T10:02:05.000Z,48.48,12.73,0.0248
2026-06-10T10:02:05.100Z,46.32,11.81,0.0181
2026-06-10T10:02:05.200Z,44.07,10.86,0.0145
2026-06-10T10:02:05.300Z,41.71,9.86,0.0
2026-06-10T10:02:05.400Z,39.23,8.81,0.0
2026-06-10T10:02:05.500Z,36.6,7.69,0.0
2026-06-10T10:02:05.600Z,33.78,6.5,0.0
2026-06-10T10:02:05.700Z,30.7,5.19,0.0
2026-06-10T10:02:05.800Z,27.18,3.7,0.0
2026-06-10T10:02:05.900Z,22.0,1.5,0.0
2026-06-10T10:02:06.000Z,29.0,2.43,0.0
2026-06-10T10:02:06.100Z,25.39,1.29,0.0
2026-06-10T10:02:06.200Z,28.18,2.33,0.0
2026-06-10T10:02:06.300Z,23.21,0.82,0.0
2026-06-10T10:02:06.400Z,24.8,3.29,0.0
2026-06-10T10:02:06.500Z,24.54,1.2,0.0
2026-06-10T10:02:06.600Z,21.66,1.04,0.0
2026-06-10T10:02:06.700Z,27.65,2.55,0.0
2026-06-10T10:02:06.800Z,27.6,2.37,0.0
2026-06-10T10:02:06.900Z,27.37,1.69,0.0
2026-06-10T10:02:07.000Z,31.15,2.29,0.0
2026-06-10T10:02:07.100Z,30.8,0.73,0.0
2026-06-10T10:02:07.200Z,23.5,2.42,0.0
2026-06-10T10:02:07.300Z,26.49,1.09,0.0
2026-06-10T10:02:07.400Z,22.51,1.1,0.0
2026-06-10T10:02:07.500Z,25.09,0.74,0.0
2026-06-10T10:02:07.600Z,22.6,1.3,0.0
2026-06-10T10:02:07.700Z,31.48,1.29,0.0
2026-06-10T10:02:07.800Z,26.45,1.7,0.0
2026-06-10T10:02:07.900Z,24.13,0.83,0.0
2026-06-10T10:02:08.000Z,29.77,0.84,0.0
2026-06-10T10:02:08.100Z,16.32,1.99,0.0
2026-06-10T10:02:08.200Z,16.94,0.63,0.0
2026-06-10T10:02:08.300Z,28.18,2.47,0.0
2026-06-10T10:02:08.400Z,25.24,3.32,0.0
2026-06-10T10:02:08.500Z,26.0,1.61,0.0
2026-06-10T10:02:08.600Z,19.69,3.17,0.0
2026-06-10T10:02:08.700Z,24.91,0.52,0.0
2026-06-10T10:02:08.800Z,33.01,0.34,0.0
2026-06-10T10:02:08.900Z,28.3,2.58,0.0
2026-06-10T10:02:09.000Z,25.68,2.71,0.0
2026-06-10T10:02:09.100Z,23.24,2.98,0.0
2026-06-10T10:02:09.200Z,23.42,0.39,0.0
2026-06-10T10:02:09.300Z,16.48,2.76,0.0
2026-06-10T10:02:09.400Z,26.03,1.44,0.0
2026-06-10T10:02:09.500Z,28.38,1.2,0.0
2026-06-10T10:02:09.600Z,18.7,0.77,0.0
2026-06-10T10:02:09.700Z,22.35,3.49,0.0
2026-06-10T10:02:09.800Z,20.37,0.41,0.0
2026-06-10T10:02:09.900Z,21.14,2.93,0.0
2026-06-10T10:02:10.000Z,25.21,2.31,0.0
2026-06-10T10:02:10.100Z,16.66,2.63,0.0
2026-06-10T10:02:10.200Z,27.46,2.55,0.0
2026-06-10T10:02:10.300Z,28.02,3.03,0.0
2026-06-10T10:02:10.400Z,24.0,0.81,0.0
2026-06-10T10:02:10.500Z,15.08,0.2,0.0
2026-06-10T10:02:10.600Z,21.01,2.18,0.0
2026-06-10T10:02:10.700Z,29.93,1.37,0.0
2026-06-10T10:02:10.800Z,13.89,0.61,0.0
2026-06-10T10:02:10.900Z,23.61,0.81,0.0
2026-06-10T10:02:11.000Z,20.28,1.29,0.0
2026-06-10T10:02:11.100Z,28.22,0.43,0.0
2026-06-10T10:02:11.200Z,22.3,0.39,0.0
2026-06-10T10:02:11.300Z,26.62,3.22,0.0
2026-06-10T10:02:11.400Z,27.26,1.23,0.0
2026-06-10T10:02:11.500Z,32.34,3.44,0.0
2026-06-10T10:02:11.600Z,24.19,3.38,0.0
2026-06-10T10:02:11.700Z,26.5,0.67,0.0
2026-06-10T10:02:11.800Z,19.06,2.56,0.0
2026-06-10T10:02:11.900Z,29.76,2.18,0.0
2026-06-10T10:02:12.000Z,21.96,2.48,0.0
2026-06-10T10:02:12.100Z,22.76,0.52,0.0
2026-06-10T10:02:12.200Z,24.91,0.82,0.0
2026-06-10T10:02:12.300Z,18.75,0.45,0.0
2026-06-10T10:02:12.400Z,25.92,2.19,0.0
2026-06-10T10:02:12.500Z,28.87,3.46,0.0
2026-06-10T10:02:12.600Z,26.17,2.42,0.0
2026-06-10T10:02:12.700Z,18.64,2.55,0.0
2026-06-10T10:02:12.800Z,24.5,3.45,0.0
2026-06-10T10:02:12.900Z,27.97,2.44,0.0
2026-06-10T10:02:13.000Z,17.49,0.33,0.0
2026-06-10T10:02:13.100Z,20.7,3.06,0.0
2026-06-10T10:02:13.200Z,28.51,1.4,0.0
2026-06-10T10:02:13.300Z,26.08,0.21,0.0
2026-06-10T10:02:13.400Z,26.65,1.87,0.0
2026-06-10T10:02:13.500Z,32.44,3.29,0.0
2026-06-10T10:02:13.600Z,26.87,1.05,0.0
2026-06-10T10:02:13.700Z,27.63,1.82,0.0
2026-06-10T10:02:13.800Z,35.84,0.77,0.0
2026-06-10T10:02:13.900Z,24.14,0.39,0.0
2026-06-10T10:02:14.000Z,21.81,0.47,0.0
2026-06-10T10:02:14.100Z,26.71,2.6,0.0
2026-06-10T10:02:14.200Z,26.76,3.05,0.0
2026-06-10T10:02:14.300Z,22.89,0.67,0.0
2026-06-10T10:02:14.400Z,20.87,1.15,0.0
2026-06-10T10:02:14.500Z,34.24,0.84,0.0
2026-06-10T10:02:14.600Z,26.31,0.29,0.0
2026-06-10T10:02:14.700Z,22.07,2.03,0.0
2026-06-10T10:02:14.800Z,104.61,9.05,0.022
2026-06-10T10:02:14.900Z,24.56,2.34,0.0
2026-06-10T10:02:15.000Z,23.99,1.48,0.0
2026-06-10T10:02:15.100Z,27.25,2.03,0.0
2026-06-10T10:02:15.200Z,19.83,0.51,0.0
2026-06-10T10:02:15.300Z,26.41,0.71,0.0
2026-06-10T10:02:15.400Z,32.65,3.27,0.0
2026-06-10T10:02:15.500Z,26.86,2.71,0.0
2026-06-10T10:02:15.600Z,23.5,3.25,0.0
2026-06-10T10:02:15.700Z,22.97,3.23,0.0
2026-06-10T10:02:15.800Z,23.36,2.34,0.0
2026-06-10T10:02:15.900Z,23.98,3.26,0.0
2026-06-10T10:02:16.000Z,23.49,1.58,0.0
2026-06-10T10:02:16.100Z,28.67,0.21,0.0
2026-06-10T10:02:16.200Z,18.07,0.41,0.0
2026-06-10T10:02:16.300Z,28.45,0.56,0.0
2026-06-10T10:02:16.400Z,23.48,0.51,0.0
2026-06-10T10:02:16.500Z,26.51,1.36,0.0
2026-06-10T10:02:16.600Z,20.49,2.51,0.0
2026-06-10T10:02:16.700Z,87.38,6.76,0.029
2026-06-10T10:02:16.800Z,29.98,2.15,0.0
2026-06-10T10:02:16.900Z,28.84,0.68,0.0
2026-06-10T10:02:17.000Z,18.94,2.67,0.0
2026-06-10T10:02:17.100Z,28.32,1.37,0.0
2026-06-10T10:02:17.200Z,26.62,0.24,0.0
2026-06-10T10:02:17.300Z,18.58,1.13,0.0
2026-06-10T10:02:17.400Z,24.9,1.29,0.0
2026-06-10T10:02:17.500Z,26.46,1.11,0.0
2026-06-10T10:02:17.600Z,27.22,2.88,0.0
2026-06-10T10:02:17.700Z,25.71,2.71,0.0
2026-06-10T10:02:17.800Z,26.16,2.5,0.0
2026-06-10T10:02:17.900Z,30.89,0.66,0.0
2026-06-10T10:02:18.000Z,29.9,2.87,0.0
2026-06-10T10:02:18.100Z,13.53,2.43,0.0
2026-06-10T10:02:18.200Z,23.73,0.84,0.0
2026-06-10T10:02:18.300Z,24.34,2.34,0.0
2026-06-10T10:02:18.400Z,17.99,1.8,0.0
2026-06-10T10:02:18.500Z,25.38,1.65,0.0
2026-06-10T10:02:18.600Z,30.0,0.57,0.0
2026-06-10T10:02:18.700Z,20.65,1.91,0.0
2026-06-10T10:02:18.800Z,26.35,0.53,0.0
2026-06-10T10:02:18.900Z,21.34,0.74,0.0
2026-06-10T10:02:19.000Z,22.31,0.64,0.0
2026-06-10T10:02:19.100Z,30.91,3.35,0.0
2026-06-10T10:02:19.200Z,22.83,1.14,0.0
2026-06-10T10:02:19.300Z,26.85,1.37,0.0
2026-06-10T10:02:19.400Z,17.52,1.26,0.0
2026-06-10T10:02:19.500Z,32.45,3.16,0.0
2026-06-10T10:02:19.600Z,27.41,2.06,0.0
2026-06-10T10:02:19.700Z,24.27,3.23,0.0
2026-06-10T10:02:19.800Z,27.3,1.19,0.0
2026-06-10T10:02:19.900Z,19.36,0.58,0.0
2026-06-10T10:02:20.000Z,29.73,2.04,0.0
2026-06-10T10:02:20.100Z,23.7,1.34,0.0
2026-06-10T10:02:20.200Z,24.18,2.85,0.0
2026-06-10T10:02:20.300Z,23.03,3.1,0.0
2026-06-10T10:02:20.400Z,22.68,1.76,0.0
2026-06-10T10:02:20.500Z,27.78,3.41,0.0
2026-06-10T10:02:20.600Z,26.02,2.02,0.0
2026-06-10T10:02:20.700Z,27.61,1.09,0.0
2026-06-10T10:02:20.800Z,24.96,1.81,0.0
2026-06-10T10:02:20.900Z,27.05,0.32,0.0
2026-06-10T10:02:21.000Z,23.32,2.85,0.0
2026-06-10T10:02:21.100Z,33.92,0.53,0.0
2026-06-10T10:02:21.200Z,18.73,1.22,0.0
2026-06-10T10:02:21.300Z,30.04,2.07,0.0
2026-06-10T10:02:21.400Z,30.47,0.34,0.0
2026-06-10T10:02:21.500Z,21.59,0.46,0.0
2026-06-10T10:02:21.600Z,33.92,2.5,0.0
2026-06-10T10:02:21.700Z,28.98,0.44,0.0
2026-06-10T10:02:21.800Z,28.88,1.77,0.0
2026-06-10T10:02:21.900Z,25.11,1.32,0.0
2026-06-10T10:02:22.000Z,24.13,0.95,0.0
2026-06-10T10:02:22.100Z,24.16,0.82,0.0
2026-06-10T10:02:22.200Z,26.56,2.72,0.0
2026-06-10T10:02:22.300Z,30.6,3.34,0.0
2026-06-10T10:02:22.400Z,25.73,0.66,0.0
2026-06-10T10:02:22.500Z,21.35,3.37,0.0
2026-06-10T10:02:22.600Z,28.3,2.16,0.0
2026-06-10T10:02:22.700Z,28.68,2.32,0.0
2026-06-10T10:02:22.800Z,27.62,2.54,0.0
2026-06-10T10:02:22.900Z,27.98,2.52,0.0
2026-06-10T10:02:23.000Z,23.92,2.91,0.0
2026-06-10T10:02:23.100Z,21.28,1.8,0.0
2026-06-10T10:02:23.200Z,21.53,1.96,0.0
2026-06-10T10:02:23.300Z,18.46,1.27,0.0
2026-06-10T10:02:23.400Z,25.95,0.55,0.0
2026-06-10T10:02:23.500Z,24.67,2.39,0.0
2026-06-10T10:02:23.600Z,23.24,0.31,0.0
2026-06-10T10:02:23.700Z,13.18,1.11,0.0
